Year,CustomerId,CreditScore,CreditBand,Geography,Gender,Age,AgeGroup,Tenure,TenureGroup,Balance,BalanceGroup,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2025,15699389,807,High,France,1,42,Mid,7,Mid,118274.71,High,1,1,1,25885.72,0
2025,15708608,799,High,France,0,22,Young,8,Long,174185.98,High,2,0,1,192633.85,0
2025,15626144,675,Medium,France,1,40,Mid,7,Mid,113208.86,High,2,1,0,34577.36,0
2025,15573112,602,Medium,Spain,1,29,Young,5,Mid,103907.28,High,1,1,0,161229.84,0
2025,15790678,475,Low,France,0,32,Mid,8,Long,119023.28,High,1,1,0,100816.29,0
2025,15727556,744,High,Spain,0,26,Young,5,Mid,166297.89,High,1,1,1,181694.44,0
2025,15697307,588,Medium,Spain,1,34,Mid,10,Long,0.0,Zero,2,1,0,79078.91,0
2025,15652266,703,High,Germany,1,42,Mid,9,Long,63227.0,Low,1,0,1,137316.32,0
2025,15607098,747,High,Spain,0,41,Mid,5,Mid,94521.17,Low,2,1,0,194926.86,0
2025,15655774,583,Medium,France,1,27,Young,7,Mid,0.0,Zero,2,1,0,51285.49,0
2025,15590241,750,High,Spain,0,34,Mid,9,Long,112822.26,High,1,0,0,150401.53,1
2025,15785819,681,Medium,France,1,38,Mid,3,New,0.0,Zero,2,1,1,112491.96,0
2025,15723654,773,High,France,1,25,Young,2,New,135903.33,High,1,1,0,73656.38,0
2025,15774510,714,High,France,0,31,Mid,4,Mid,125169.26,High,1,1,1,106636.89,0
2025,15684173,687,Medium,Spain,0,44,Mid,7,Mid,0.0,Zero,3,1,0,155853.52,1
2025,15650068,511,Medium,France,1,58,Senior,0,New,149117.31,High,1,1,1,162599.51,0
2025,15811490,627,Medium,France,1,33,Mid,5,Mid,0.0,Zero,2,1,1,103737.82,0
2025,15803976,694,Medium,France,0,31,Mid,10,Long,0.0,Zero,2,1,0,160990.27,0
2025,15682541,616,Medium,Spain,0,36,Mid,6,Mid,132311.71,High,1,0,0,15462.84,0
2025,15695699,687,Medium,France,1,35,Mid,8,Long,0.0,Zero,2,1,0,10334.05,0
2025,15624188,712,High,France,0,33,Mid,6,Mid,0.0,Zero,2,1,1,190686.16,0
2025,15812191,553,Medium,France,1,33,Mid,4,Mid,118082.89,High,1,0,0,94440.45,0
2025,15636673,667,Medium,France,1,31,Mid,1,New,119266.69,High,1,1,1,28257.63,0
2025,15594898,731,High,France,1,43,Mid,2,New,0.0,Zero,1,1,1,170034.95,1
2025,15660211,629,Medium,Germany,1,35,Mid,7,Mid,156847.29,High,2,1,0,31824.29,0
2025,15773972,614,Medium,France,1,50,Senior,4,Mid,137104.47,High,1,1,0,127166.49,1
2025,15746726,438,Low,Germany,1,31,Mid,8,Long,78398.69,Low,1,1,0,44937.01,0
2025,15712287,652,Medium,France,0,80,Elder,4,Mid,0.0,Zero,2,1,1,188603.07,0
2025,15702919,729,High,Germany,1,30,Mid,6,Mid,63669.42,Low,1,1,0,145111.37,0
2025,15674398,642,Medium,France,1,38,Mid,3,New,0.0,Zero,2,0,0,171463.83,0
2025,15797960,806,High,Germany,0,59,Senior,0,New,135296.33,High,1,1,0,182822.5,0
2025,15631868,744,High,Spain,1,36,Mid,2,New,153804.44,High,1,1,1,87213.33,0
2025,15581539,474,Low,Spain,1,37,Mid,3,New,0.0,Zero,2,0,0,57175.32,0
2025,15662736,559,Medium,France,1,49,Senior,2,New,147069.78,High,1,1,0,120540.83,1
2025,15666252,706,High,Spain,1,42,Mid,9,Long,0.0,Zero,2,1,1,28714.34,0
2025,15677512,628,Medium,Spain,0,22,Young,3,New,0.0,Zero,1,1,0,85426.28,0
2025,15626114,429,Low,France,1,24,Young,4,Mid,95741.75,Low,1,1,0,46170.75,0
2025,15810834,525,Medium,Spain,0,57,Senior,2,New,145965.33,High,1,1,1,64448.36,0
2025,15678910,680,Medium,France,0,30,Mid,8,Long,141441.75,High,1,1,1,16278.97,0
2025,15694408,749,High,France,1,40,Mid,1,New,139290.41,High,1,1,0,182855.42,1
2025,15585215,763,High,France,0,31,Mid,4,Mid,0.0,Zero,2,0,0,50404.72,0
2025,15682757,734,High,France,1,30,Mid,3,New,0.0,Zero,2,1,0,107640.25,0
2025,15736601,716,High,France,1,35,Mid,4,Mid,144428.87,High,1,1,0,134132.65,0
2025,15601848,594,Medium,France,1,35,Mid,2,New,0.0,Zero,2,1,0,103480.69,0
2025,15736008,644,Medium,France,0,46,Senior,9,Long,95441.27,Low,1,1,0,108761.05,1
2025,15669064,671,Medium,Germany,1,35,Mid,1,New,144848.74,High,1,1,1,179012.3,0
2025,15624528,664,Medium,Germany,1,26,Young,7,Mid,116244.14,High,2,1,1,95145.14,0
2025,15598493,656,Medium,France,1,50,Senior,7,Mid,0.0,Zero,2,0,1,72143.44,0
2025,15601274,667,Medium,Spain,0,40,Mid,1,New,146502.07,High,1,1,0,19162.89,0
2025,15702669,663,Medium,Germany,1,44,Mid,2,New,117028.6,High,2,0,1,144680.18,0
2025,15728669,584,Medium,Germany,0,30,Mid,8,Long,112013.81,High,1,1,0,177772.03,1
2025,15742668,626,Medium,Spain,0,37,Mid,6,Mid,108269.37,High,1,1,0,5597.94,0
2025,15697441,485,Low,France,1,29,Young,7,Mid,182123.79,High,1,1,0,116828.51,1
2025,15740476,659,Medium,Germany,0,32,Mid,3,New,150923.74,High,2,0,1,174652.51,0
2025,15648064,649,Medium,France,1,33,Mid,2,New,0.0,Zero,2,1,0,2010.98,0
2025,15636624,805,High,Spain,0,39,Mid,5,Mid,165272.13,High,1,1,0,14109.85,1
2025,15807923,716,High,Germany,0,39,Mid,10,Long,115301.31,High,1,1,0,43527.4,1
2025,15745844,642,Medium,Germany,0,40,Mid,6,Mid,129502.49,High,2,0,1,86099.23,1
2025,15786170,659,Medium,France,1,31,Mid,4,Mid,118342.26,High,1,0,0,161574.19,0
2025,15681081,545,Medium,Spain,0,47,Senior,5,Mid,0.0,Zero,2,1,1,38970.14,0
2025,15684484,543,Medium,France,1,22,Young,8,Long,0.0,Zero,2,0,0,127587.22,0
2025,15785869,718,High,France,0,25,Young,7,Mid,0.0,Zero,2,1,0,30380.12,0
2025,15763859,840,High,France,0,43,Mid,7,Mid,0.0,Zero,2,1,0,90908.95,0
2025,15658935,630,Medium,Germany,0,34,Mid,9,Long,106937.05,High,2,1,0,138275.01,0
2025,15747358,643,Medium,Germany,1,59,Senior,3,New,170331.37,High,1,1,1,32171.79,0
2025,15735203,654,Medium,Germany,0,32,Mid,1,New,114510.85,High,1,1,1,126143.23,0
2025,15576256,582,Medium,France,1,39,Mid,5,Mid,0.0,Zero,2,1,1,129892.93,0
2025,15659420,659,Medium,Spain,1,32,Mid,3,New,107594.11,High,2,1,1,102416.84,0
2025,15593365,762,High,Spain,1,39,Mid,2,New,81273.13,Low,1,1,1,18719.67,0
2025,15777352,568,Medium,Spain,0,32,Mid,7,Mid,169399.6,High,1,1,0,61936.22,0
2025,15812007,670,Medium,Spain,1,25,Young,6,Mid,0.0,Zero,2,1,1,78358.94,0
2025,15625461,613,Medium,France,0,45,Senior,1,New,187841.99,High,2,1,1,147224.27,0
2025,15739438,539,Medium,France,1,30,Mid,0,New,0.0,Zero,2,1,0,160979.66,0
2025,15611759,850,High,Spain,0,57,Senior,8,Long,126776.3,High,2,1,1,132298.49,0
2025,15661629,522,Medium,Spain,1,34,Mid,9,Long,126436.29,High,1,1,0,174248.52,1
2025,15633950,737,High,France,1,41,Mid,1,New,101960.74,High,1,1,1,123547.28,0
2025,15592386,520,Medium,France,1,58,Senior,3,New,0.0,Zero,2,0,1,32790.02,0
2025,15803716,706,High,Spain,1,28,Young,3,New,0.0,Zero,2,0,1,181543.67,0
2025,15696674,643,Medium,Germany,0,45,Senior,2,New,150842.93,High,1,0,1,2319.96,1
2025,15706365,648,Medium,France,0,50,Senior,9,Long,102535.57,High,1,1,1,189543.19,0
2025,15745088,443,Low,Germany,0,29,Young,9,Long,99027.61,Low,2,1,0,10940.4,0
2025,15676715,640,Medium,France,1,68,Elder,9,Long,0.0,Zero,2,1,1,199493.38,0
2025,15613085,628,Medium,Spain,0,33,Mid,3,New,0.0,Zero,1,1,1,188193.25,0
2025,15633537,540,Medium,Germany,0,42,Mid,9,Long,87271.41,Low,2,1,0,172572.64,0
2025,15594720,460,Low,Germany,0,35,Mid,8,Long,102742.91,High,2,1,1,189339.6,0
2025,15684042,636,Medium,Germany,1,34,Mid,2,New,40105.51,Low,2,0,1,53512.16,0
2025,15583303,593,Medium,France,0,29,Young,2,New,152265.43,High,1,1,0,34004.44,0
2025,15611579,801,High,Spain,1,42,Mid,4,Mid,141947.67,High,1,1,1,10598.29,0
2025,15774696,640,Medium,Germany,0,75,Elder,1,New,106307.91,High,2,0,1,113428.77,0
2025,15694506,611,Medium,Germany,1,31,Mid,0,New,107884.81,High,2,1,1,183487.98,0
2025,15688074,802,High,Germany,1,31,Mid,1,New,125013.72,High,1,1,1,187658.09,0
2025,15759537,717,High,Germany,1,35,Mid,7,Mid,58469.37,Low,2,1,1,172459.39,0
2025,15758449,769,High,France,0,39,Mid,8,Long,0.0,Zero,1,0,1,21016.0,0
2025,15583456,745,High,Germany,1,45,Senior,10,Long,117231.63,High,3,1,1,122381.02,1
2025,15667871,572,Medium,Spain,1,35,Mid,4,Mid,152390.26,High,1,1,0,128123.66,0
2025,15677371,629,Medium,Spain,0,30,Mid,2,New,34013.63,Low,1,1,0,19570.63,0
2025,15629677,687,Medium,Spain,0,39,Mid,2,New,0.0,Zero,3,0,0,188150.6,1
2025,15713578,483,Low,France,0,50,Senior,9,Long,0.0,Zero,2,1,1,111020.24,0
2025,15591509,690,Medium,France,1,36,Mid,7,Mid,101583.11,High,2,1,0,123775.15,0
2025,15568240,492,Low,Germany,0,30,Mid,10,Long,77168.87,Low,2,0,1,146700.22,0
2025,15622993,709,High,Germany,1,28,Young,8,Long,124695.72,High,2,1,0,145251.35,0
2025,15689294,705,High,Germany,1,44,Mid,3,New,105934.96,High,1,1,0,82463.69,0
2025,15720910,560,Medium,France,0,66,Elder,9,Long,0.0,Zero,1,1,1,15928.49,0
2025,15721181,611,Medium,Spain,1,46,Senior,6,Mid,0.0,Zero,2,1,0,45886.33,0
2025,15776433,730,High,Spain,1,62,Elder,2,New,0.0,Zero,2,1,1,186489.95,0
2025,15748936,709,High,Spain,0,45,Senior,2,New,0.0,Zero,2,0,1,162922.65,0
2025,15717225,544,Medium,France,0,21,Young,10,Long,161525.96,High,2,1,0,9262.77,0
2025,15685226,712,High,Germany,0,29,Young,7,Mid,147199.07,High,1,1,1,84932.4,0
2025,15785611,752,High,Germany,1,38,Mid,3,New,183102.29,High,1,1,1,71557.12,0
2025,15573456,648,Medium,Spain,1,46,Senior,9,Long,127209.0,High,2,1,0,77405.95,1
2025,15684548,556,Medium,Spain,1,38,Mid,8,Long,0.0,Zero,2,0,0,417.41,1
2025,15620505,594,Medium,Spain,0,24,Young,0,New,97378.54,Low,1,1,1,71405.17,0
2025,15807432,645,Medium,Germany,0,37,Mid,2,New,136925.09,High,2,0,1,153400.24,0
2025,15584766,557,Medium,France,1,33,Mid,3,New,54503.55,Low,1,1,1,371.05,0
2025,15612187,547,Medium,Germany,1,32,Mid,8,Long,155726.85,High,1,1,0,67789.99,0
2025,15762218,701,High,France,0,39,Mid,9,Long,0.0,Zero,2,0,1,145894.9,0
2025,15646372,616,Medium,France,0,66,Elder,1,New,135842.41,High,1,1,0,183840.51,1
2025,15690452,605,Medium,France,1,52,Senior,1,New,63349.75,Low,1,1,0,108887.44,0
2025,15747795,593,Medium,Germany,0,38,Mid,4,Mid,129499.42,High,1,1,1,154071.27,0
2025,15781589,751,High,Spain,1,52,Senior,8,Long,0.0,Zero,2,0,1,179291.85,0
2025,15732674,443,Low,Spain,1,36,Mid,6,Mid,70438.01,Low,2,0,1,56937.43,0
2025,15642291,685,Medium,France,1,23,Young,8,Long,0.0,Zero,2,1,1,112239.03,0
2025,15692761,718,High,France,1,36,Mid,9,Long,0.0,Zero,1,1,0,45909.87,0
2025,15578045,538,Medium,Spain,0,49,Senior,9,Long,141434.04,High,1,0,0,173779.25,1
2025,15745354,611,Medium,Spain,0,37,Mid,4,Mid,0.0,Zero,2,1,0,125696.26,0
2025,15701376,668,Medium,Germany,1,37,Mid,10,Long,152958.29,High,2,1,1,159585.61,0
2025,15691625,537,Medium,Germany,0,41,Mid,3,New,138306.34,High,1,1,0,106761.47,0
2025,15566594,709,High,Spain,1,23,Young,10,Long,0.0,Zero,2,0,0,129590.18,0
2025,15760431,850,High,France,1,38,Mid,1,New,0.0,Zero,2,1,1,80006.65,0
2025,15686302,745,High,Spain,0,31,Mid,3,New,124328.84,High,1,1,1,140451.52,0
2025,15801559,693,Medium,Germany,0,41,Mid,9,Long,181461.48,High,3,1,1,187929.43,1
2025,15810432,795,High,Spain,1,35,Mid,8,Long,0.0,Zero,2,1,0,167155.36,0
2025,15809616,626,Medium,Spain,1,26,Young,8,Long,0.0,Zero,2,0,0,191420.71,0
2025,15720559,487,Low,Germany,0,61,Elder,5,Mid,110368.03,High,1,0,0,11384.45,1
2025,15695632,556,Medium,France,0,39,Mid,9,Long,89588.35,Low,1,1,1,94898.1,0
2025,15659843,643,Medium,France,0,46,Senior,6,Mid,0.0,Zero,2,0,0,106781.59,0
2025,15615624,605,Medium,France,0,28,Young,6,Mid,0.0,Zero,2,0,0,159508.52,0
2025,15810418,756,High,Germany,0,60,Elder,3,New,115924.89,High,1,1,0,93524.19,1
2025,15716186,586,Medium,France,0,38,Mid,2,New,0.0,Zero,2,1,0,87168.46,0
2025,15674551,535,Medium,Germany,1,40,Mid,7,Mid,111756.5,High,1,1,0,8128.32,1
2025,15622834,678,Medium,France,0,35,Mid,4,Mid,0.0,Zero,1,1,0,125518.32,0
2025,15566111,596,Medium,France,1,39,Mid,9,Long,0.0,Zero,1,1,0,48963.59,0
2025,15784597,648,Medium,France,1,26,Young,9,Long,162923.85,High,1,1,0,98368.24,0
2025,15652883,492,Low,Germany,1,39,Mid,10,Long,124576.65,High,2,1,0,148584.61,0
2025,15806964,702,High,France,1,45,Senior,0,New,80793.58,Low,1,1,1,27474.81,0
2025,15576313,486,Low,Germany,0,40,Mid,9,Long,71340.09,Low,1,1,0,76192.21,0
2025,15806467,568,Medium,Germany,1,40,Mid,1,New,99282.63,Low,1,0,0,134600.94,1
2025,15597602,619,Medium,Germany,1,57,Senior,3,New,137946.39,High,1,1,1,72467.99,1
2025,15743040,724,High,Germany,1,41,Mid,2,New,127892.57,High,2,0,1,199645.45,0
2025,15705521,548,Medium,Germany,0,33,Mid,0,New,101084.36,High,1,1,0,42749.85,0
2025,15595039,545,Medium,Germany,0,37,Mid,8,Long,114754.08,High,1,1,0,136050.44,1
2025,15799384,683,Medium,France,1,33,Mid,8,Long,0.0,Zero,1,0,0,73564.44,0
2025,15581197,762,High,France,0,51,Senior,3,New,99286.98,Low,1,0,1,85578.63,0
2025,15693737,627,Medium,Germany,0,30,Mid,4,Mid,79871.02,Low,2,1,0,129826.89,0
2025,15624623,516,Medium,France,1,35,Mid,10,Long,104088.59,High,2,0,0,119666.0,0
2025,15783501,800,High,France,0,38,Mid,2,New,168190.33,High,2,1,0,68052.08,0
2025,15690134,464,Low,Germany,0,42,Mid,3,New,85679.25,Low,1,1,1,164104.74,0
2025,15782735,626,Medium,France,0,35,Mid,3,New,0.0,Zero,1,0,0,80190.36,0
2025,15611088,790,High,France,0,31,Mid,9,Long,0.0,Zero,2,1,0,84126.75,0
2025,15672145,534,Medium,France,0,34,Mid,7,Mid,121551.58,High,2,1,1,70179.0,0
2025,15732628,745,High,France,1,46,Senior,2,New,122220.19,High,1,1,1,118024.1,0
2025,15787470,553,Medium,Spain,1,47,Senior,3,New,116528.15,High,1,0,0,145704.19,1
2025,15803406,748,High,France,0,26,Young,1,New,77780.29,Low,1,0,1,183049.41,0
2025,15730460,722,High,France,1,37,Mid,2,New,0.0,Zero,1,0,0,120906.83,0
2025,15644572,501,Medium,France,1,40,Mid,4,Mid,125832.2,High,1,1,1,100433.83,0
2025,15694860,675,Medium,France,0,38,Mid,6,Mid,68065.8,Low,1,0,0,138777.0,1
2025,15658169,778,High,Spain,0,47,Senior,6,Mid,127299.34,High,2,1,0,124694.99,0
2025,15794396,494,Low,Germany,0,38,Mid,7,Mid,174937.64,High,1,1,0,40084.32,0
2025,15785798,850,High,France,1,40,Mid,9,Long,0.0,Zero,2,0,1,119232.33,0
2025,15710825,592,Medium,Spain,1,31,Mid,7,Mid,110071.1,High,1,0,0,43921.36,0
2025,15668444,590,Medium,Spain,0,44,Mid,3,New,139432.37,High,1,1,0,62222.81,0
2025,15726631,758,High,France,0,39,Mid,6,Mid,127357.76,High,1,0,1,56577.0,0
2025,15733797,506,Medium,France,1,36,Mid,5,Mid,0.0,Zero,2,1,0,164253.35,0
2025,15747960,733,High,France,1,33,Mid,3,New,0.0,Zero,1,1,1,7666.73,0
2025,15634632,711,High,France,1,38,Mid,3,New,0.0,Zero,2,1,0,68487.51,0
2025,15707362,514,Medium,Germany,1,43,Mid,1,New,95556.31,Low,1,0,1,199273.98,1
2025,15662976,637,Medium,Spain,1,37,Mid,8,Long,0.0,Zero,1,1,1,186062.36,0
2025,15732778,468,Low,Germany,1,29,Young,1,New,111681.98,High,2,1,1,195711.16,0
2025,15718443,539,Medium,France,1,39,Mid,3,New,0.0,Zero,2,1,0,36692.17,0
2025,15670039,509,Medium,Spain,0,25,Young,3,New,108738.71,High,2,1,0,106920.57,0
2025,15773792,662,Medium,France,0,32,Mid,4,Mid,133950.37,High,1,1,1,48725.68,1
2025,15613786,818,High,Spain,1,26,Young,4,Mid,0.0,Zero,2,1,1,167036.94,0
2025,15726032,608,Medium,France,1,33,Mid,9,Long,89968.69,Low,1,1,0,68777.26,0
2025,15663252,850,High,Spain,0,32,Mid,9,Long,0.0,Zero,2,1,1,18924.92,0
2025,15593782,816,High,Germany,0,38,Mid,5,Mid,130878.75,High,3,1,0,71905.77,1
2025,15633283,536,Medium,France,1,35,Mid,8,Long,0.0,Zero,2,1,0,64833.28,0
2025,15749167,753,High,France,1,35,Mid,3,New,0.0,Zero,2,1,1,184843.77,0
2025,15759298,631,Medium,Spain,1,27,Young,10,Long,134169.62,High,1,1,1,176730.02,0
2025,15683625,703,High,France,1,37,Mid,1,New,149762.08,High,1,1,0,20629.4,1
2025,15635367,774,High,France,1,26,Young,2,New,93844.69,Low,1,1,0,28415.36,0
2025,15681705,785,High,France,1,28,Young,8,Long,0.0,Zero,2,1,0,77231.27,0
2025,15603156,571,Medium,France,0,33,Mid,1,New,0.0,Zero,2,1,0,102750.7,0
2025,15591986,621,Medium,Germany,1,46,Senior,6,Mid,141078.37,High,1,0,0,34580.8,1
2025,15798888,605,Medium,Germany,0,31,Mid,1,New,117992.59,High,1,1,1,183598.77,0
2025,15809722,611,Medium,France,0,40,Mid,8,Long,100812.33,High,2,1,0,147358.27,0
2025,15677538,569,Medium,France,1,38,Mid,7,Mid,0.0,Zero,1,1,1,108469.2,0
2025,15797736,658,Medium,France,1,29,Young,4,Mid,80262.6,Low,1,1,1,20612.82,0
2025,15695585,788,High,Spain,1,34,Mid,6,Mid,156478.62,High,1,0,1,181196.76,0
2025,15744398,525,Medium,France,0,23,Young,5,Mid,0.0,Zero,2,1,0,160249.1,0
2025,15750658,798,High,France,1,37,Mid,8,Long,0.0,Zero,3,0,0,110783.28,0
2025,15578186,486,Low,Germany,1,37,Mid,9,Long,115217.99,High,2,1,0,144995.33,0
2025,15676519,615,Medium,Spain,1,61,Elder,9,Long,0.0,Zero,2,1,0,150227.85,1
2025,15637954,730,High,France,0,35,Mid,0,New,155470.55,High,1,1,1,53718.28,0
2025,15758639,641,Medium,France,1,37,Mid,7,Mid,0.0,Zero,2,1,0,75248.3,0
2025,15613772,542,Medium,France,1,39,Mid,3,New,135096.77,High,1,1,1,14353.43,1
2025,15731744,692,Medium,France,1,30,Mid,2,New,0.0,Zero,2,0,1,130486.57,0
2025,15807709,714,High,Germany,0,55,Senior,9,Long,180075.22,High,1,1,1,100127.71,0
2025,15714689,591,Medium,Spain,1,29,Young,1,New,97541.24,Low,1,1,1,196356.17,0
2025,15699005,710,High,France,0,41,Mid,2,New,156067.05,High,1,1,1,9983.88,0
2025,15624170,639,Medium,France,0,38,Mid,4,Mid,81550.94,Low,2,0,1,118974.77,0
2025,15725679,531,Medium,France,0,47,Senior,6,Mid,0.0,Zero,1,0,0,194998.34,1
2025,15585865,673,Medium,France,0,38,Mid,2,New,170061.92,High,2,0,0,134901.34,1
2025,15804256,765,High,Germany,1,36,Mid,8,Long,92310.54,Low,2,1,1,72924.56,0
2025,15662403,622,Medium,France,0,32,Mid,6,Mid,169089.38,High,2,1,0,101057.95,0
2025,15733616,806,High,France,1,40,Mid,5,Mid,80613.93,Low,1,1,1,142838.64,0
2025,15591995,757,High,Germany,1,26,Young,8,Long,121581.56,High,2,1,1,127059.04,0
2025,15677020,570,Medium,France,0,58,Senior,8,Long,0.0,Zero,1,0,1,116503.92,1
2025,15727688,555,Medium,Spain,1,32,Mid,4,Mid,0.0,Zero,2,1,1,54405.79,0
2025,15715941,692,Medium,France,1,54,Senior,5,Mid,0.0,Zero,2,1,1,88721.84,0
2025,15714485,774,High,France,1,60,Elder,5,Mid,85891.55,Low,1,1,0,74135.48,1
2025,15730059,638,Medium,Spain,1,44,Mid,9,Long,77637.35,Low,2,1,1,111346.22,0
2025,15715527,543,Medium,Spain,0,41,Mid,4,Mid,0.0,Zero,1,0,0,194902.16,0
2025,15576623,584,Medium,France,1,31,Mid,5,Mid,0.0,Zero,2,1,0,31474.27,0
2025,15805565,691,Medium,Germany,1,30,Mid,7,Mid,116927.89,High,1,1,0,21198.39,0
2025,15677307,684,Medium,Germany,0,40,Mid,6,Mid,137326.65,High,1,1,0,186976.6,0
2025,15773890,733,High,France,1,22,Young,5,Mid,0.0,Zero,2,1,1,117202.19,0
2025,15598883,599,Medium,Spain,0,37,Mid,2,New,0.0,Zero,2,1,1,143739.29,0
2025,15568506,524,Medium,Germany,0,31,Mid,10,Long,67238.98,Low,2,1,1,161811.23,0
2025,15761043,632,Medium,Germany,0,38,Mid,6,Mid,86569.76,Low,2,1,0,98090.91,0
2025,15782236,735,High,Spain,1,34,Mid,5,Mid,0.0,Zero,2,0,0,71095.41,0
2025,15593601,734,High,France,1,34,Mid,6,Mid,133598.4,High,1,1,1,13107.24,0
2025,15682048,605,Medium,France,0,51,Senior,3,New,136188.78,High,1,1,1,67110.59,1
2025,15746902,793,High,Spain,1,38,Mid,9,Long,0.0,Zero,2,1,0,88225.02,0
2025,15752081,468,Low,France,0,56,Senior,10,Long,0.0,Zero,3,0,1,62256.87,1
2025,15781307,779,High,Germany,1,37,Mid,7,Mid,120092.52,High,2,1,0,135925.72,0
2025,15775912,698,Medium,France,1,48,Senior,4,Mid,101238.24,High,2,0,1,177815.87,1
2025,15745417,707,High,France,1,58,Senior,6,Mid,89685.92,Low,1,0,1,126471.13,0
2025,15671256,850,High,France,0,35,Mid,1,New,211774.31,High,1,1,0,188574.12,1
2025,15653547,850,High,France,1,56,Senior,7,Mid,131317.48,High,1,1,1,119175.45,0
2025,15595766,527,Medium,Spain,1,37,Mid,5,Mid,93722.73,Low,2,1,1,139093.73,0
2025,15742358,696,Medium,Germany,1,32,Mid,8,Long,101160.99,High,1,1,1,115916.55,0
2025,15763274,661,Medium,France,1,48,Senior,3,New,120320.54,High,1,0,0,96463.25,0
2025,15786063,776,High,France,0,31,Mid,2,New,0.0,Zero,2,1,1,112349.51,0
2025,15600258,701,High,France,1,43,Mid,2,New,0.0,Zero,2,1,1,165303.79,0
2025,15573318,610,Medium,France,1,26,Young,8,Long,0.0,Zero,2,1,0,166031.08,0
2025,15653849,572,Medium,Germany,0,48,Senior,3,New,152827.99,High,1,1,0,38411.79,1
2025,15694272,673,Medium,France,1,30,Mid,1,New,64097.75,Low,1,1,1,77783.35,0
2025,15736112,519,Medium,Spain,0,57,Senior,2,New,119035.35,High,2,1,1,29871.79,0
2025,15749851,702,High,Spain,0,26,Young,4,Mid,135219.57,High,1,0,1,59747.63,0
2025,15663478,729,High,France,1,32,Mid,6,Mid,93694.42,Low,1,1,1,79919.13,0
2025,15592300,543,Medium,Spain,1,35,Mid,10,Long,59408.63,Low,1,1,0,76773.53,0
2025,15567832,550,Medium,France,0,40,Mid,7,Mid,114354.95,High,1,1,0,54018.93,0
2025,15776780,608,Medium,France,1,59,Senior,1,New,0.0,Zero,1,1,0,70649.64,1
2025,15592846,639,Medium,Germany,1,35,Mid,10,Long,128173.9,High,2,1,0,59093.39,0
2025,15739803,686,Medium,Spain,1,34,Mid,9,Long,0.0,Zero,2,1,0,127569.8,0
2025,15794142,564,Medium,Germany,0,62,Elder,5,Mid,114931.35,High,3,0,1,18260.98,1
2025,15762729,745,High,Germany,0,28,Young,1,New,111071.36,High,1,1,0,73275.96,1
2025,15667896,833,High,France,1,37,Mid,8,Long,151226.18,High,2,1,1,136129.49,0
2025,15626578,622,Medium,France,1,26,Young,9,Long,0.0,Zero,2,1,1,153237.59,0
2025,15776223,597,Medium,France,0,42,Mid,4,Mid,64740.12,Low,1,1,1,106841.12,0
2025,15705953,721,High,Spain,1,51,Senior,0,New,169312.13,High,1,1,0,109078.35,1
2025,15802593,504,Medium,France,0,49,Senior,7,Mid,0.0,Zero,3,0,1,87822.14,1
2025,15615457,842,High,Spain,0,44,Mid,2,New,112652.08,High,2,1,0,126644.98,0
2025,15708916,587,Medium,France,1,38,Mid,0,New,0.0,Zero,2,1,0,47414.15,0
2025,15720187,479,Low,Germany,0,30,Mid,7,Mid,143964.36,High,2,1,0,41879.99,0
2025,15595440,508,Medium,France,1,49,Senior,7,Mid,122451.46,High,2,1,1,75808.1,0
2025,15600651,749,High,France,1,24,Young,1,New,0.0,Zero,3,1,1,47911.03,0
2025,15750141,721,High,Germany,0,36,Mid,3,New,65253.07,Low,2,1,0,28737.78,0
2025,15657284,674,Medium,Germany,1,47,Senior,6,Mid,106901.94,High,1,1,1,2079.2,1
2025,15763063,685,Medium,Spain,0,25,Young,10,Long,128509.63,High,1,1,0,121562.33,0
2025,15709324,417,Low,France,1,34,Mid,7,Mid,0.0,Zero,2,1,0,55003.79,0
2025,15711309,574,Medium,Germany,1,33,Mid,3,New,129834.67,High,1,1,0,193131.42,0
2025,15775318,590,Medium,Spain,0,51,Senior,3,New,154962.99,High,3,0,1,191932.27,1
2025,15705515,587,Medium,Germany,1,40,Mid,5,Mid,138241.9,High,2,1,0,159418.1,0
2025,15634844,598,Medium,Germany,1,41,Mid,3,New,91536.93,Low,1,1,0,191468.78,1
2025,15717046,741,High,Spain,1,53,Senior,3,New,0.0,Zero,2,1,1,38913.68,0
2025,15571816,850,High,Spain,0,70,Elder,5,Mid,0.0,Zero,1,1,1,705.18,0
2025,15670080,584,Medium,Germany,0,29,Young,7,Mid,105204.01,High,1,0,1,138490.03,0
2025,15800440,650,Medium,Spain,1,61,Elder,1,New,152968.73,High,1,0,1,82970.69,0
2025,15665678,607,Medium,Spain,1,36,Mid,8,Long,158261.68,High,1,1,1,76744.72,0
2025,15665956,509,Medium,France,0,46,Senior,1,New,0.0,Zero,1,1,0,71244.59,1
2025,15788126,689,Medium,Spain,0,38,Mid,6,Mid,121021.05,High,1,1,1,12182.15,0
2025,15811773,543,Medium,France,1,36,Mid,4,Mid,0.0,Zero,2,1,1,141210.5,0
2025,15651674,438,Low,Spain,0,54,Senior,2,New,0.0,Zero,1,0,0,191763.07,1
2025,15689614,687,Medium,Spain,0,63,Elder,1,New,137715.66,High,1,1,1,37938.74,0
